LocalTime,Power(MW),DNI,DHI,GHI,Relative Humidity,Solar Zenith Angle,Cloud Type,Temperature,Wind Speed
2006-01-08 16:30,0.015735568,386,31,67,85.1,84.55,0,15.5,3.1
2006-01-08 17:00,0,0,0,0,88.48,89.88,0,14.8,3
2006-01-08 17:30,0,0,0,0,89.05,96.32,0,14.7,3
2006-01-08 18:00,0,0,0,0,90.56,102.37,0,14.7,3
2006-01-08 18:30,0,0,0,0,90.56,108.55,0,14.7,3.1
2006-01-08 19:00,0,0,0,0,91.78,114.82,0,14.8,3.1
2006-01-08 19:30,0,0,0,0,91.2,121.16,1,14.9,3.2
2006-01-08 20:00,0,0,0,0,92.06,127.56,1,15,3.3
2006-01-08 20:30,0,0,0,0,90.89,134,0,15.2,3.3
2006-01-08 21:00,0,0,0,0,91.37,140.46,0,15.3,3.3
2006-01-08 21:30,0,0,0,0,90.78,146.89,0,15.4,3.3
2006-01-08 22:00,0,0,0,0,91.35,153.27,0,15.5,3.3
2006-01-08 22:30,0,0,0,0,91.35,159.5,0,15.5,3.2
2006-01-08 23:00,0,0,0,0,92.31,165.33,1,15.5,3.1
2006-01-08 23:30,0,0,0,0,92.31,170.03,1,15.5,3
2006-01-09 0:00,0,0,0,0,93.1,171.43,0,15.5,3
2006-01-09 0:30,0,0,0,0,93.1,168.27,1,15.5,2.9
2006-01-09 1:00,0,0,0,0,94.44,162.93,0,15.4,2.8
2006-01-09 1:30,0,0,0,0,94.44,156.88,1,15.4,2.7
2006-01-09 2:00,0,0,0,0,95.15,150.57,1,15.4,2.6
2006-01-09 2:30,0,0,0,0,95.76,144.16,1,15.3,2.5
2006-01-09 3:00,0,0,0,0,96.53,137.71,1,15.3,2.4
2006-01-09 3:30,0,0,0,0,97.15,131.26,3,15.2,2.3
2006-01-09 4:00,0,0,0,0,98.44,124.83,3,15.1,2.3
2006-01-09 4:30,0,0,0,0,98.44,118.45,3,15.1,2.1
2006-01-09 5:00,0,0,0,0,99.02,112.13,1,15.1,2
2006-01-09 5:30,0,0,0,0,99.75,105.89,3,15,1.9
2006-01-09 6:00,0,0,0,0,100,99.76,3,15,1.8
2006-01-09 6:30,0,0,0,0,96.91,93.76,3,15.5,1.7
2006-01-09 7:00,0.046275605,0,6,6,95.94,87.65,3,16.1,1.6
2006-01-09 7:30,0.032588454,0,35,35,90.05,82.18,3,17.1,1.8
2006-01-09 8:00,0.259124767,12,118,121,89.93,76.85,3,18,2.1
2006-01-09 8:30,0.30698324,697,68,286,86.08,71.8,0,18.7,2.2
2006-01-09 9:00,0.378026071,230,206,296,83.57,67.12,2,19.4,2.3
2006-01-09 9:30,0.466387337,294,233,367,81.02,62.91,2,19.9,2.5
2006-01-09 10:00,0.490875233,848,84,518,76.7,59.27,0,20.5,2.6
2006-01-09 10:30,0.480726257,871,88,571,75.69,56.32,0,20.7,2.6
2006-01-09 11:00,0.391154562,1,199,200,73.38,54.17,3,20.9,2.7
2006-01-09 11:30,0.111918063,265,329,489,72.93,52.91,2,21,2.8
2006-01-09 12:00,0.20027933,0,84,84,72.08,52.62,3,21.1,2.9
2006-01-09 12:30,0.356145251,46,293,320,72.08,53.3,3,21.1,2.9
2006-01-09 13:00,0.22141527,29,283,300,72.77,54.93,3,21,3
2006-01-09 13:30,0.008007449,0,62,62,73.67,57.42,3,20.8,3
2006-01-09 14:00,0.116387337,0,94,94,75.32,60.66,3,20.6,2.9
2006-01-09 14:30,0.416201117,24,217,227,77.19,64.55,3,20.2,2.8
2006-01-09 15:00,0.321042831,0,92,92,81.88,68.96,3,19.8,2.7
2006-01-09 15:30,0.070949721,0,42,42,87.12,73.79,3,18.8,2.5
2006-01-09 16:00,0.054934823,34,104,110,92.15,78.97,3,17.9,2.3
2006-01-09 16:30,0,1,43,43,97,84.39,3,17.1,2.3
2006-01-09 17:00,0,0,0,0,99.13,89.75,0,16.3,2.3
2006-01-09 17:30,0,0,0,0,100,96.17,0,16.1,2.4
2006-01-09 18:00,0,0,0,0,100,102.22,0,15.9,2.4
2006-01-09 18:30,0,0,0,0,100,108.4,0,15.6,2.4
2006-01-09 19:00,0,0,0,0,100,114.67,0,15.4,2.5
2006-01-09 19:30,0,0,0,0,100,121.02,0,15.2,2.5
2006-01-09 20:00,0,0,0,0,100,127.42,0,15,2.5
2006-01-09 20:30,0,0,0,0,100,133.86,0,14.8,2.6
2006-01-09 21:00,0,0,0,0,100,140.31,0,14.7,2.6
2006-01-09 21:30,0,0,0,0,100,146.75,0,14.5,2.6
2006-01-09 22:00,0,0,0,0,100,153.13,0,14.4,2.7
2006-01-09 22:30,0,0,0,0,100,159.34,0,14.2,2.7
2006-01-09 23:00,0,0,0,0,100,165.17,0,14.1,2.7
2006-01-09 23:30,0,0,0,0,100,169.86,1,13.9,2.7
2006-01-10 0:00,0,0,0,0,100,171.3,1,13.7,2.6
2006-01-10 0:30,0,0,0,0,100,168.23,0,13.5,2.6
2006-01-10 1:00,0,0,0,0,100,162.93,1,13.4,2.5
2006-01-10 1:30,0,0,0,0,100,156.9,1,13.2,2.4
2006-01-10 2:00,0,0,0,0,100,150.6,3,13,2.4
2006-01-10 2:30,0,0,0,0,100,144.19,3,12.8,2.4
2006-01-10 3:00,0,0,0,0,100,137.74,3,12.6,2.3
2006-01-10 3:30,0,0,0,0,100,131.29,3,12.4,2.4
2006-01-10 4:00,0,0,0,0,100,124.86,3,12.2,2.4
2006-01-10 4:30,0,0,0,0,100,118.47,3,12.1,2.4
2006-01-10 5:00,0,0,0,0,100,112.15,3,12,2.5
2006-01-10 5:30,0,0,0,0,100,105.91,3,11.9,2.5
2006-01-10 6:00,0,0,0,0,100,99.77,3,11.8,2.5
2006-01-10 6:30,0,0,0,0,97.68,93.76,3,12.7,2.5
2006-01-10 7:00,0.070204842,191,18,26,95.39,87.64,1,13.6,2.5
2006-01-10 7:30,0.217504655,461,41,104,88.85,82.17,0,14.7,2.7
2006-01-10 8:00,0.417597765,599,59,196,88.72,76.82,0,15.7,2.9
2006-01-10 8:30,0.499441341,697,71,289,83.79,71.76,0,16.6,3.1
2006-01-10 9:00,0.515642458,757,81,376,82.35,67.07,0,17.5,3.3
2006-01-10 9:30,0.518994413,802,88,454,78.82,62.84,0,18.2,3.5
2006-01-10 10:00,0.497951583,839,92,521,75.58,59.19,1,18.9,3.6
2006-01-10 10:30,0.409962756,188,322,426,73.73,56.22,3,19.3,3.7
2006-01-10 11:00,0.365083799,216,334,461,72.47,54.05,3,19.6,3.8
2006-01-10 11:30,0.484916201,434,246,509,71.95,52.77,8,19.7,3.9
2006-01-10 12:00,0.39981378,89,350,404,71.51,52.47,3,19.9,4
2006-01-10 12:30,0.371787709,200,344,465,71.44,53.14,2,19.9,4
2006-01-10 13:00,0.46433892,845,103,591,72.3,54.76,1,19.8,4.1
2006-01-10 13:30,0.494040968,823,100,546,72.75,57.25,0,19.7,4
2006-01-10 14:00,0.487709497,152,284,359,74.76,60.49,3,19.5,3.9
2006-01-10 14:30,0.489199255,583,161,413,76.16,64.37,7,19.2,3.6
2006-01-10 15:00,0.320391061,6,108,110,80.63,68.78,7,18.8,3.4
2006-01-10 15:30,0.025884544,8,94,96,83.7,73.62,8,18.2,3.2
2006-01-10 16:00,0.118808194,93,105,123,87.89,78.81,8,17.6,3
2006-01-10 16:30,0.099441341,2,39,39,90.7,84.23,7,17.1,2.9
2006-01-10 17:00,0,0,0,0,92.93,89.61,7,16.6,2.9
2006-01-10 17:30,0,0,0,0,92.93,96.01,8,16.6,3
2006-01-10 18:00,0,0,0,0,94.69,102.07,7,16.5,3
2006-01-10 18:30,0,0,0,0,95.29,108.25,7,16.4,2.9
2006-01-10 19:00,0,0,0,0,97.26,114.52,7,16.3,2.9
2006-01-10 19:30,0,0,0,0,97.26,120.87,7,16.3,2.9
2006-01-10 20:00,0,0,0,0,98.29,127.28,7,16.3,3
2006-01-10 20:30,0,0,0,0,98.29,133.72,7,16.3,2.9
2006-01-10 21:00,0,0,0,0,98.85,140.17,7,16.3,2.9
2006-01-10 21:30,0,0,0,0,98.85,146.61,7,16.3,2.8
2006-01-10 22:00,0,0,0,0,99.71,152.98,7,16.2,2.6
2006-01-10 22:30,0,0,0,0,99.71,159.19,8,16.2,2.6
2006-01-10 23:00,0,0,0,0,100,165,7,16.1,2.5
2006-01-10 23:30,0,0,0,0,100,169.68,7,16,2.4
2006-01-11 0:00,0,0,0,0,100,171.16,8,16,2.3
2006-01-11 0:30,0,0,0,0,100,168.17,4,15.9,2.2
2006-01-11 1:00,0,0,0,0,100,162.92,4,15.9,2.2
2006-01-11 1:30,0,0,0,0,100,156.91,4,15.8,2
2006-01-11 2:00,0,0,0,0,100,150.63,4,15.8,1.9
2006-01-11 2:30,0,0,0,0,100,144.22,3,15.7,1.8
2006-01-11 3:00,0,0,0,0,100,137.77,0,15.6,1.7
2006-01-11 3:30,0,0,0,0,100,131.32,0,15.5,1.6
2006-01-11 4:00,0,0,0,0,100,124.89,1,15.4,1.4
2006-01-11 4:30,0,0,0,0,100,118.5,0,15.3,1.3
2006-01-11 5:00,0,0,0,0,100,112.17,1,15.3,1.2
2006-01-11 5:30,0,0,0,0,100,105.92,8,15.3,1.2
2006-01-11 6:00,0,0,0,0,100,99.78,3,15.4,1.1
2006-01-11 6:30,0,0,0,0,99.01,93.76,3,16.2,1
2006-01-11 7:00,0.083985102,125,18,23,99.86,87.64,1,16.9,0.8
2006-01-11 7:30,0.304189944,390,43,96,94.95,82.15,0,17.7,0.8
2006-01-11 8:00,0.366480447,566,58,188,95.22,76.79,0,18.5,0.8
2006-01-11 8:30,0.281936685,669,69,279,91.16,71.71,0,19.2,0.9
2006-01-11 9:00,0.254469274,3,146,147,88.73,67.01,3,19.8,0.9
2006-01-11 9:30,0.273649907,0,22,22,86.57,62.77,3,20.2,0.9
2006-01-11 10:00,0.287057728,1,171,172,83.01,59.1,3,20.7,1
2006-01-11 10:30,0.214804469,17,254,263,82,56.11,3,20.9,1
2006-01-11 11:00,0.334543762,0,94,94,79.51,53.92,3,21.1,1
2006-01-11 11:30,0.243296089,0,136,136,78.47,52.63,3,21.3,1
2006-01-11 12:00,0.098044693,0,43,43,76.83,52.31,3,21.4,1
2006-01-11 12:30,0.041899441,0,84,84,76.76,52.97,3,21.4,1
2006-01-11 13:00,0.161080074,54,305,336,75.66,54.59,2,21.4,1.1
2006-01-11 13:30,0.397113594,50,289,317,76.59,57.07,2,21.2,1
2006-01-11 14:00,0.424208566,56,273,301,75.99,60.31,2,21.1,1
2006-01-11 14:30,0.382029795,15,196,203,76.93,64.19,2,20.9,0.9
2006-01-11 15:00,0.402513966,157,201,258,78.88,68.61,2,20.6,0.7
2006-01-11 15:30,0.363594041,678,62,255,81.84,73.45,1,20,0.6
2006-01-11 16:00,0.237523277,570,49,161,84.43,78.64,0,19.4,0.5
2006-01-11 16:30,0.005121043,383,33,72,88.18,84.07,0,18.7,0.5
2006-01-11 17:00,0,0,0,0,85.91,89.48,0,18,0.4
2006-01-11 17:30,0,0,0,0,88.18,95.85,0,17.6,0.5
2006-01-11 18:00,0,0,0,0,89.75,101.91,1,17.1,0.5
2006-01-11 18:30,0,0,0,0,92.05,108.1,1,16.7,0.5
2006-01-11 19:00,0,0,0,0,92.82,114.37,1,16.3,0.5
2006-01-11 19:30,0,0,0,0,94.61,120.73,1,16,0.6
2006-01-11 20:00,0,0,0,0,95.45,127.13,1,15.6,0.6
2006-01-11 20:30,0,0,0,0,97.3,133.57,1,15.3,0.7
2006-01-11 21:00,0,0,0,0,97.81,140.03,1,15,0.7
2006-01-11 21:30,0,0,0,0,100,146.46,1,14.6,0.8
2006-01-11 22:00,0,0,0,0,100,152.83,1,14.3,0.8
2006-01-11 22:30,0,0,0,0,100,159.03,1,14,0.9
2006-01-11 23:00,0,0,0,0,100,164.83,1,13.7,1
2006-01-11 23:30,0,0,0,0,100,169.5,1,13.6,1
2006-01-12 0:00,0,0,0,0,100,171.02,1,13.4,1
2006-01-12 0:30,0,0,0,0,100,168.11,1,13.4,0.9
2006-01-12 1:00,0,0,0,0,100,162.91,1,13.4,0.8
2006-01-12 1:30,0,0,0,0,100,156.92,1,13.3,0.8
2006-01-12 2:00,0,0,0,0,100,150.64,1,13.3,0.7
2006-01-12 2:30,0,0,0,0,100,144.24,1,13.1,0.8
2006-01-12 3:00,0,0,0,0,100,137.8,1,12.9,0.8
2006-01-12 3:30,0,0,0,0,100,131.34,1,12.8,0.7
2006-01-12 4:00,0,0,0,0,100,124.91,1,12.7,0.7
2006-01-12 4:30,0,0,0,0,100,118.51,3,12.6,0.7
2006-01-12 5:00,0,0,0,0,100,112.18,3,12.4,0.7
2006-01-12 5:30,0,0,0,0,100,105.93,3,12.2,0.7
2006-01-12 6:00,0,0,0,0,100,99.78,3,12,0.8
2006-01-12 6:30,0,0,0,0,98.98,93.75,3,12.5,0.7
2006-01-12 7:00,0.087150838,0,16,16,97.78,87.62,3,13,0.7
2006-01-12 7:30,0.277374302,517,38,109,92.32,82.12,0,13.9,0.6
2006-01-12 8:00,0.35027933,669,52,206,91.82,76.75,0,14.8,0.6
2006-01-12 8:30,0.223556797,766,62,303,85.58,71.66,1,15.9,0.5
2006-01-12 9:00,0.49292365,824,71,393,83.54,66.94,0,17,0.5
2006-01-12 9:30,0.505027933,869,77,475,79.94,62.69,1,17.7,0.7
2006-01-12 10:00,0.471042831,889,84,542,75.97,59,0,18.3,0.9
2006-01-12 10:30,0.509124767,911,88,597,73.56,55.99,0,18.8,1.1
2006-01-12 11:00,0.497858473,930,88,638,67.53,53.78,0,19.2,1.2
2006-01-12 11:30,0.528026071,938,89,661,67.11,52.48,1,19.3,1.4
2006-01-12 12:00,0.513221601,931,93,665,64.26,52.14,0,19.5,1.5
2006-01-12 12:30,0.466945996,927,93,654,64.66,52.8,0,19.4,1.5
2006-01-12 13:00,0.494785847,904,97,623,64.18,54.4,0,19.3,1.6
2006-01-12 13:30,0.550372439,887,93,578,64.98,56.88,0,19.1,1.5
2006-01-12 14:00,0.520670391,872,86,520,66.51,60.12,0,18.9,1.5
2006-01-12 14:30,0.474301676,835,81,447,67.69,64.01,0,18.6,1.4
2006-01-12 15:00,0.418621974,17,133,139,71.98,68.43,7,18.2,1.3
2006-01-12 15:30,0.362197393,177,147,198,77.13,73.27,7,17.1,1.3
2006-01-12 16:00,0.061824953,567,57,170,83.23,78.47,0,16,1.2
2006-01-12 16:30,0,372,37,77,87.68,83.91,7,15.2,1.3
2006-01-12 17:00,0,0,0,0,87.48,89.33,7,14.4,1.4
2006-01-12 17:30,0,0,0,0,88.61,95.69,7,14.2,1.5
2006-01-12 18:00,0,0,0,0,92.48,101.76,7,14,1.6
2006-01-12 18:30,0,0,0,0,93.69,107.94,7,13.8,1.6
2006-01-12 19:00,0,0,0,0,97.99,114.22,7,13.6,1.7
2006-01-12 19:30,0,0,0,0,97.35,120.58,7,13.7,1.7
2006-01-12 20:00,0,0,0,0,100,126.99,7,13.7,1.7
2006-01-12 20:30,0,0,0,0,100,133.43,7,13.8,1.7
2006-01-12 21:00,0,0,0,0,100,139.88,7,13.8,1.6
2006-01-12 21:30,0,0,0,0,100,146.32,7,13.9,1.6
2006-01-12 22:00,0,0,0,0,100,152.68,7,14,1.6
2006-01-12 22:30,0,0,0,0,100,158.87,7,14,1.6
2006-01-12 23:00,0,0,0,0,100,164.66,7,14.1,1.7
2006-01-12 23:30,0,0,0,0,100,169.31,7,14.2,1.8
2006-01-13 0:00,0,0,0,0,100,170.86,7,14.3,1.8
2006-01-13 0:30,0,0,0,0,100,168.04,7,14.6,2
2006-01-13 1:00,0,0,0,0,100,162.88,7,14.8,2.2
2006-01-13 1:30,0,0,0,0,100,156.92,7,15.2,2.5
2006-01-13 2:00,0,0,0,0,100,150.65,6,15.5,2.7
2006-01-13 2:30,0,0,0,0,100,144.26,7,15.9,3
2006-01-13 3:00,0,0,0,0,100,137.81,6,16.3,3.4
2006-01-13 3:30,0,0,0,0,100,131.36,7,16.6,3.8
2006-01-13 4:00,0,0,0,0,100,124.92,7,16.9,4.2
2006-01-13 4:30,0,0,0,0,100,118.52,7,17.2,4.6
2006-01-13 5:00,0,0,0,0,99.23,112.19,7,17.4,4.9
2006-01-13 5:30,0,0,0,0,99.23,105.93,7,17.4,5
2006-01-13 6:00,0,0,0,0,99.09,99.77,8,17.4,5.1
2006-01-13 6:30,0,0,0,0,98.47,93.74,7,17.5,5
2006-01-13 7:00,0.013780261,0,6,6,99.05,87.61,2,17.6,4.9
2006-01-13 7:30,0.122160149,0,32,32,97.1,82.09,4,17.9,5
2006-01-13 8:00,0.180167598,0,41,41,98.35,76.71,3,18.2,5.2
2006-01-13 8:30,0.199441341,11,151,154,95.93,71.61,3,18.6,5.7
2006-01-13 9:00,0.08556797,0,6,6,96.76,66.87,8,19.1,6.2
2006-01-13 9:30,0.003817505,0,21,21,94.39,62.6,8,19.5,6.7
2006-01-13 10:00,0.020297952,0,54,54,95.31,58.89,6,19.9,7.2
2006-01-13 10:30,0.095716946,0,27,27,92.9,55.87,6,20.3,7.4
2006-01-13 11:00,0.091899441,0,54,54,94.04,53.64,6,20.7,7.5
2006-01-13 11:30,0.07877095,1,103,104,93.94,52.32,9,20.7,7.4
2006-01-13 12:00,0.063500931,1,103,104,93.26,51.97,6,20.8,7.2
2006-01-13 12:30,0.009217877,102,287,349,94.99,52.62,7,20.5,7
2006-01-13 13:00,0.191992551,81,328,376,87.8,54.22,3,20.2,6.7
2006-01-13 13:30,0.458100559,40,279,301,92.34,56.69,3,19.4,6.6
2006-01-13 14:00,0.430167598,840,84,505,76.48,59.93,0,18.6,6.5
2006-01-13 14:30,0.477746741,816,79,439,81.5,63.82,1,17.6,6.5
2006-01-13 15:00,0.459962756,809,65,365,66.88,68.24,0,16.7,6.5
2006-01-13 15:30,0.384823091,746,58,275,71.8,73.09,0,15.6,6.3
2006-01-13 16:00,0.205027933,661,45,179,66.43,78.29,0,14.5,6.1
2006-01-13 16:30,0.000651769,482,31,84,70.41,83.74,0,13.6,6
2006-01-13 17:00,0,0,0,0,70.13,89.18,0,12.7,5.9
2006-01-13 17:30,0,0,0,0,72.54,95.53,0,12.2,6
2006-01-13 18:00,0,0,0,0,72.67,101.6,0,11.6,6
2006-01-13 18:30,0,0,0,0,74.69,107.79,0,11.2,5.9
2006-01-13 19:00,0,0,0,0,74.02,114.07,0,10.8,5.7
2006-01-13 19:30,0,0,0,0,75.59,120.43,0,10.5,5.5
2006-01-13 20:00,0,0,0,0,75.04,126.84,0,10.1,5.2
2006-01-13 20:30,0,0,0,0,76.04,133.28,0,9.9,5.1
2006-01-13 21:00,0,0,0,0,75.59,139.74,1,9.7,5
2006-01-13 21:30,0,0,0,0,77.12,146.17,1,9.4,4.9
2006-01-13 22:00,0,0,0,0,77.46,152.53,1,9.2,4.8
2006-01-13 22:30,0,0,0,0,79.04,158.71,0,8.9,4.9
2006-01-13 23:00,0,0,0,0,79.04,164.48,1,8.7,5.1
2006-01-13 23:30,0,0,0,0,80.19,169.12,1,8.5,5.7
2006-01-14 0:00,0,0,0,0,77.91,170.7,1,8.3,6.3
2006-01-14 0:30,0,0,0,0,80.68,167.95,1,7.8,6.4
2006-01-14 1:00,0,0,0,0,77.39,162.85,1,7.3,6.6
2006-01-14 1:30,0,0,0,0,80.08,156.91,1,6.8,6.3
2006-01-14 2:00,0,0,0,0,75.69,150.66,1,6.3,6.1
2006-01-14 2:30,0,0,0,0,77.27,144.27,1,6,5.9
2006-01-14 3:00,0,0,0,0,76.16,137.83,1,5.6,5.6
2006-01-14 3:30,0,0,0,0,77.29,131.37,1,5.4,5.5
2006-01-14 4:00,0,0,0,0,78.09,124.93,1,5.2,5.3
2006-01-14 4:30,0,0,0,0,79.74,118.53,1,4.9,5.2
2006-01-14 5:00,0,0,0,0,81.24,112.19,1,4.7,5
2006-01-14 5:30,0,0,0,0,82.38,105.92,1,4.5,5
2006-01-14 6:00,0,0,0,0,82.94,99.76,1,4.4,5
2006-01-14 6:30,0,0,0,0,80.74,93.72,1,4.8,5.3
2006-01-14 7:00,0.110335196,340,16,31,79.34,87.57,1,5.2,5.6
2006-01-14 7:30,0.35744879,609,34,118,75.58,82.05,0,5.9,6
2006-01-14 8:00,0.469087523,754,44,218,70.61,76.66,0,6.6,6.4
2006-01-14 8:30,0.562569832,852,52,322,67.37,71.54,0,7.3,6.5
2006-01-14 9:00,0.600465549,909,58,416,61.92,66.79,0,8,6.6
2006-01-14 9:30,0.613035382,949,62,500,59.4,62.5,0,8.6,6.6
2006-01-14 10:00,0.611266294,978,64,571,55.59,58.78,0,9.3,6.5
2006-01-14 10:30,0.641340782,988,66,622,53.35,55.74,0,9.9,6.5
2006-01-14 11:00,0.574394786,1001,67,662,51.09,53.49,0,10.4,6.5
2006-01-14 11:30,0.565270019,1008,68,686,49.43,52.16,0,10.9,6.6
2006-01-14 12:00,0.557821229,1009,69,693,47.56,51.79,0,11.3,6.6
2006-01-14 12:30,0.558100559,1006,68,681,46.93,52.43,0,11.5,6.5
2006-01-14 13:00,0.572346369,1000,65,653,46.11,54.02,0,11.7,6.5
2006-01-14 13:30,0.539757914,986,64,608,46.11,56.5,0,11.7,6.3
2006-01-14 14:00,0.556424581,957,61,544,46.09,59.74,0,11.7,6.2
2006-01-14 14:30,0.563500931,927,58,470,47.01,63.63,0,11.4,6
2006-01-14 15:00,0.511918063,882,55,384,47.72,68.05,0,11.2,5.8
2006-01-14 15:30,0.447858473,818,49,289,50.37,72.91,0,10.4,5.3
2006-01-14 16:00,0.323370577,714,42,189,55.24,78.11,0,9.6,4.8
2006-01-14 16:30,0.04981378,537,29,90,58.74,83.56,0,8.7,4.6
2006-01-14 17:00,0,0,0,0,64.7,89.03,0,7.7,4.3
2006-01-14 17:30,0,0,0,0,66.49,95.37,0,7.3,4.2
2006-01-14 18:00,0,0,0,0,68.86,101.44,2,6.9,4.1
2006-01-14 18:30,0,0,0,0,71.27,107.63,2,6.4,4
2006-01-14 19:00,0,0,0,0,73.89,113.92,1,6,3.9
2006-01-14 19:30,0,0,0,0,75.44,120.28,1,5.7,3.8
2006-01-14 20:00,0,0,0,0,76.85,126.69,1,5.4,3.8
2006-01-14 20:30,0,0,0,0,77.93,133.14,1,5.2,3.7
2006-01-14 21:00,0,0,0,0,78.72,139.59,1,4.9,3.6
2006-01-14 21:30,0,0,0,0,80.39,146.02,1,4.6,3.5
2006-01-14 22:00,0,0,0,0,80.97,152.37,1,4.3,3.4
2006-01-14 22:30,0,0,0,0,81.54,158.55,1,4.2,3.4
2006-01-14 23:00,0,0,0,0,81.82,164.31,1,4,3.3
2006-01-14 23:30,0,0,0,0,82.47,168.92,4,3.9,3.2
2006-01-15 0:00,0,0,0,0,82.23,170.53,4,3.8,3.1
2006-01-15 0:30,0,0,0,0,83.39,167.86,4,3.6,3.1
2006-01-15 1:00,0,0,0,0,83.33,162.81,4,3.4,3.1
2006-01-15 1:30,0,0,0,0,83.91,156.9,4,3.3,3
2006-01-15 2:00,0,0,0,0,83.94,150.66,1,3.1,2.9
2006-01-15 2:30,0,0,0,0,85.13,144.28,1,2.9,2.8
2006-01-15 3:00,0,0,0,0,84.79,137.83,4,2.7,2.7
2006-01-15 3:30,0,0,0,0,85.48,131.38,1,2.6,2.7
2006-01-15 4:00,0,0,0,0,85.59,124.94,1,2.5,2.7
2006-01-15 4:30,0,0,0,0,86.2,118.53,4,2.4,2.6
2006-01-15 5:00,0,0,0,0,86.08,112.18,1,2.3,2.6
2006-01-15 5:30,0,0,0,0,87.32,105.91,4,2.1,2.5
2006-01-15 6:00,0,0,0,0,87.29,99.74,1,2,2.5
2006-01-15 6:30,0,0,0,0,81.88,93.7,1,2.9,2.5
2006-01-15 7:00,0.08566108,304,17,30,78.16,87.53,1,3.8,2.6
2006-01-15 7:30,0.329608939,569,35,114,72.38,82.01,0,4.9,2.5
2006-01-15 8:00,0.45707635,707,47,211,66.57,76.6,0,6,2.3
2006-01-15 8:30,0.512011173,797,55,309,60.9,71.47,0,7.3,2.2
2006-01-15 9:00,0.551955307,856,62,400,52.69,66.71,0,8.6,2.1
2006-01-15 9:30,0.569739292,897,67,482,49.54,62.4,0,9.5,1.8
2006-01-15 10:00,0.540037244,923,72,552,46.83,58.66,0,10.3,1.6
2006-01-15 10:30,0.353351955,939,74,605,45.25,55.6,1,10.8,1.2
2006-01-15 11:00,0.466852886,947,78,644,43.37,53.34,0,11.2,0.8
2006-01-15 11:30,0.440037244,526,207,530,43.04,51.99,8,11.3,0.5
2006-01-15 12:00,0.469180633,952,81,673,41.68,51.61,0,11.5,0.2
2006-01-15 12:30,0.426536313,949,81,662,40.82,52.23,1,11.8,0.4
2006-01-15 13:00,0.360893855,668,186,580,41.69,53.82,7,12.1,0.7
2006-01-15 13:30,0.322625698,180,276,376,40.88,56.29,8,12.4,0.9
2006-01-15 14:00,0.349255121,36,262,280,42.03,59.54,4,12.7,1.2
2006-01-15 14:30,0.310055866,230,245,348,42.03,63.43,4,12.7,1.3
2006-01-15 15:00,0.236126629,587,124,346,47.53,67.86,7,12.6,1.4
2006-01-15 15:30,0.082867784,56,142,159,49.76,72.73,8,11.9,1.3
2006-01-15 16:00,0.112383613,109,112,135,60.91,77.93,7,11.2,1.3
2006-01-15 16:30,0.040409683,1,35,35,62.97,83.39,7,10.7,1.4
2006-01-15 17:00,0,0,4,4,59.73,88.88,4,10.3,1.5
2006-01-15 17:30,0,0,0,0,59.73,95.2,4,10.3,1.5
2006-01-15 18:00,0,0,0,0,61.44,101.28,7,10.3,1.5
2006-01-15 18:30,0,0,0,0,61.85,107.48,7,10.2,1.5
2006-01-15 19:00,0,0,0,0,64.41,113.77,8,10.2,1.5
2006-01-15 19:30,0,0,0,0,64.84,120.13,4,10.1,1.6
2006-01-15 20:00,0,0,0,0,68.88,126.55,8,10.1,1.7
2006-01-15 20:30,0,0,0,0,69.27,132.99,7,10,1.8
2006-01-15 21:00,0,0,0,0,73.77,139.44,8,10,1.9
2006-01-15 21:30,0,0,0,0,73.77,145.87,4,10,2.1
2006-01-15 22:00,0,0,0,0,78.68,152.22,3,10.1,2.2
2006-01-15 22:30,0,0,0,0,78.16,158.39,4,10.2,2.4
2006-01-15 23:00,0,0,0,0,83.93,164.12,7,10.3,2.5
2006-01-15 23:30,0,0,0,0,82.82,168.72,4,10.5,2.6
2006-01-16 0:00,0,0,0,0,88.42,170.35,7,10.6,2.7
2006-01-16 0:30,0,0,0,0,87.25,167.76,7,10.8,2.6
2006-01-16 1:00,0,0,0,0,91.49,162.76,8,10.9,2.6
2006-01-16 1:30,0,0,0,0,89.69,156.88,4,11.2,2.5
2006-01-16 2:00,0,0,0,0,91.68,150.65,4,11.5,2.5
2006-01-16 2:30,0,0,0,0,92.2,144.28,4,11.4,2.4
2006-01-16 3:00,0,0,0,0,95.21,137.84,3,11.4,2.4
2006-01-16 3:30,0,0,0,0,95.21,131.38,8,11.4,2.4
2006-01-16 4:00,0,0,0,0,98.16,124.94,7,11.4,2.4
2006-01-16 4:30,0,0,0,0,96.87,118.53,7,11.6,2.4
2006-01-16 5:00,0,0,0,0,98.65,112.18,7,11.8,2.4
2006-01-16 5:30,0,0,0,0,98.01,105.9,7,11.9,2.4
2006-01-16 6:00,0,0,0,0,100,99.72,4,12,2.4
2006-01-16 6:30,0,0,0,0,94.39,93.67,7,13,2.3
2006-01-16 7:00,0.064804469,0,15,15,94.7,87.51,7,13.9,2.2
2006-01-16 7:30,0.265549348,10,64,65,87.1,81.96,7,15.2,2.4
2006-01-16 8:00,0.268249534,18,126,130,87.29,76.54,4,16.6,2.5
2006-01-16 8:30,0.48547486,538,100,271,83.51,71.4,0,17.3,2.8
